Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID,Supervisor Districts,Fire Prevention Districts,Current Police Districts,Neighborhoods - Analysis Boundaries,Zip Codes,Neighborhoods (old),Police Districts,Civic Center Harm Reduction Project Boundary,HSOC Zones,Central Market/Tenderloin Boundary Polygon - Updated
200062757,B03,20002523,Alarms,1/6/2020,1/6/2020,1/6/2020 16:19,1/6/2020 16:21,1/6/2020 16:21,1/6/2020 16:23,1/6/2020 16:26,,,Fire,1/6/2020 16:29,800 Block of MARKET ST,San Francisco,94103,B01,1,2247,3,3,3,FALSE,Alarm,1,CHIEF,2,3,6,South of Market,"(37.784205674933816, -122.40761273180911)",200062757-B03,9,12,2,34,28853,34,2,1,,
192932511,RB1,19126257,Other,10/20/2019,10/20/2019,10/20/2019 16:19,10/20/2019 16:20,10/20/2019 16:21,10/20/2019 16:28,,,,Unable to Locate,10/20/2019 17:05,0 Block of 0NB GGBR TOLL PZ OF,Presidio,94129,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,6,7,2,Presidio,"(37.80664690819537, -122.47464758006193)",192932511-RB1,1,11,,27,61,30,,,,
192854163,E07,19123017,Medical Incident,10/12/2019,10/12/2019,10/12/2019 23:28,10/12/2019 23:28,10/12/2019 23:29,10/12/2019 23:30,,,,Cancelled,10/12/2019 23:32,16TH ST/HARRISON ST,San Francisco,94110,B02,29,5241,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.76544761027124, -122.41310524495427)",192854163-E07,7,8,7,20,28859,19,4,,3,
193210164,E07,19138542,Medical Incident,11/17/2019,11/16/2019,11/17/2019 1:18,11/17/2019 1:21,11/17/2019 1:21,11/17/2019 1:23,11/17/2019 1:27,,,Code 2 Transport,11/17/2019 1:39,1400 Block of SOUTH VAN NESS AVE,San Francisco,94110,B06,11,5534,2,2,2,TRUE,Non Life-threatening,1,ENGINE,1,6,9,Mission,"(37.74996747564017, -122.41610010838866)",193210164-E07,7,2,7,20,28859,19,4,,3,
200042401,61,20001662,Structure Fire,1/4/2020,1/4/2020,1/4/2020 16:04,1/4/2020 16:05,1/4/2020 16:06,1/4/2020 16:06,,,,Fire,1/4/2020 16:12,900 Block of GRANT AVE,San Francisco,94108,B01,2,1312,3,3,3,TRUE,Alarm,1,MEDIC,7,1,3,Chinatown,"(37.7955932512084, -122.40649559673203)",200042401-61,10,3,1,6,28857,4,1,,,
192763931,T19,19118713,Alarms,10/3/2019,10/3/2019,10/3/2019 20:29,10/3/2019 20:31,10/3/2019 20:31,10/3/2019 20:33,10/3/2019 20:33,,,Fire,10/3/2019 20:42,200 Block of BUCKINGHAM WAY,San Francisco,94132,B08,19,8853,3,3,3,FALSE,Alarm,1,TRUCK,1,8,7,Lakeshore,"(37.72594925713664, -122.47884096577503)",192763931-T19,4,1,5,16,64,14,8,,,
193553096,85,19153983,Medical Incident,12/21/2019,12/21/2019,12/21/2019 19:23,12/21/2019 19:25,12/21/2019 19:25,12/21/2019 19:26,12/21/2019 19:40,12/21/2019 19:57,12/21/2019 20:11,Code 2 Transport,12/21/2019 20:46,300 Block of CLEMENTINA ST,San Francisco,94103,B03,1,2215,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,3,6,South of Market,"(37.78203871461717, -122.40232147637988)",193553096-85,9,6,2,34,28853,34,2,,,
193483719,83,19150986,Medical Incident,12/14/2019,12/14/2019,12/14/2019 22:43,12/14/2019 22:44,12/14/2019 22:44,12/14/2019 22:44,12/14/2019 22:48,12/14/2019 23:00,12/14/2019 23:10,Code 2 Transport,12/14/2019 23:35,ELLIS ST/JONES ST,San Francisco,94102,B03,3,1461,E,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78486624373789, -122.4127821282671)",193483719-83,9,7,10,36,28852,36,10,,,1
193440749,RS1,19148710,Medical Incident,12/10/2019,12/9/2019,12/10/2019 7:58,12/10/2019 7:59,12/10/2019 8:00,12/10/2019 8:02,12/10/2019 8:07,,,Code 2 Transport,12/10/2019 8:14,1100 Block of MISSION ST,San Francisco,94103,B02,1,2318,3,3,3,FALSE,Potentially Life-Threatening,1,RESCUE SQUAD,2,2,6,South of Market,"(37.777712440431586, -122.41273670742505)",193440749-RS1,9,8,2,34,28853,34,2,1,1,1
200212103,76,20008907,Medical Incident,1/21/2020,1/21/2020,1/21/2020 13:19,1/21/2020 13:20,1/21/2020 13:20,1/21/2020 13:20,1/21/2020 13:29,1/21/2020 13:50,1/21/2020 14:19,Code 2 Transport,1/21/2020 15:12,600 Block of FRANCISCO ST,San Francisco,94133,B01,28,1434,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,1,3,North Beach,"(37.80447272151373, -122.41556263630656)",200212103-76,10,5,1,23,308,23,1,,,
193291763,B01,19142120,Alarms,11/25/2019,11/25/2019,11/25/2019 13:03,11/25/2019 13:03,11/25/2019 13:03,11/25/2019 13:05,11/25/2019 13:08,,,Fire,11/25/2019 13:37,0 Block of SANSOME ST,San Francisco,94104,B01,13,1164,3,3,3,FALSE,Alarm,1,CHIEF,2,1,3,Financial District/South Beach,"(37.79070355064229, -122.4007179755754)",193291763-B01,10,4,1,8,28854,6,1,,,
200192414,RS1,20008058,Medical Incident,1/19/2020,1/19/2020,1/19/2020 16:40,1/19/2020 16:41,1/19/2020 16:44,1/19/2020 16:44,1/19/2020 16:46,,,Code 2 Transport,1/19/2020 16:51,800 Block of HOWARD ST,San Francisco,94103,B03,1,2245,3,3,3,FALSE,Potentially Life-Threatening,1,RESCUE SQUAD,1,3,6,South of Market,"(37.78234046805375, -122.40377191669008)",200192414-RS1,9,6,2,34,28853,34,2,,,
192984017,E41,19128846,Structure Fire,10/25/2019,10/25/2019,10/25/2019 20:14,10/25/2019 20:14,10/25/2019 20:14,10/25/2019 20:15,,,,Fire,10/25/2019 20:17,600 Block of HYDE ST,San Francisco,94109,B04,3,1556,3,3,3,FALSE,Alarm,1,ENGINE,2,4,6,Tenderloin,"(37.78678643985347, -122.41647558011111)",192984017-E41,9,13,1,36,28858,36,1,,,
193133298,E08,19135452,Medical Incident,11/9/2019,11/9/2019,11/9/2019 18:59,11/9/2019 19:00,11/9/2019 19:01,11/9/2019 19:02,11/9/2019 19:04,,,Code 3 Transport,11/9/2019 19:33,500 Block of 4TH ST,San Francisco,94107,B03,8,2217,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.77931170743457, -122.39784956122985)",193133298-E08,9,6,2,34,28856,34,2,,,
193100880,B03,19133944,Alarms,11/6/2019,11/6/2019,11/6/2019 8:36,11/6/2019 8:37,11/6/2019 8:37,11/6/2019 8:39,11/6/2019 8:39,,,Fire,11/6/2019 8:42,100 Block of TOWNSEND ST,San Francisco,94107,B03,8,2172,3,3,3,FALSE,Alarm,1,CHIEF,2,3,6,Financial District/South Beach,"(37.77910352272768, -122.39252903285187)",193100880-B03,9,6,2,8,28856,6,2,,,
200050171,T06,20001824,Alarms,1/5/2020,1/4/2020,1/5/2020 1:21,1/5/2020 1:23,1/5/2020 1:23,1/5/2020 1:25,1/5/2020 1:27,,,Fire,1/5/2020 1:31,1600 Block of MARKET ST,San Francisco,94103,B02,36,5115,3,3,3,FALSE,Alarm,1,TRUCK,1,2,6,Mission,"(37.773218067592516, -122.42152230069615)",200050171-T06,9,8,2,20,28853,19,2,1,1,1
200110805,AM110,20004441,Medical Incident,1/11/2020,1/11/2020,1/11/2020 8:33,1/11/2020 8:34,1/11/2020 8:34,1/11/2020 8:35,1/11/2020 8:39,1/11/2020 8:54,1/11/2020 9:12,Code 2 Transport,1/11/2020 9:50,1600 Block of BRYANT ST,San Francisco,94103,B02,29,5222,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,2,10,Mission,"(37.76625876741029, -122.41047925012678)",200110805-AM110,8,8,7,20,28853,19,4,,3,
192773789,77,19119180,Medical Incident,10/4/2019,10/4/2019,10/4/2019 20:01,10/4/2019 20:04,10/4/2019 20:05,10/4/2019 20:05,10/4/2019 20:25,10/4/2019 20:51,10/4/2019 20:58,Code 2 Transport,10/4/2019 21:28,1800 Block of POST ST,San Francisco,94115,B04,5,3513,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,4,5,Japantown,"(37.78531600900578, -122.43223601369728)",192773789-77,11,13,6,15,29490,13,9,,,
192940340,B10,19126479,Structure Fire,10/21/2019,10/20/2019,10/21/2019 5:07,10/21/2019 5:08,10/21/2019 5:08,10/21/2019 5:10,10/21/2019 5:15,,,No Merit,10/21/2019 5:23,3200 Block of MISSION ST,San Francisco,94110,B06,11,5625,3,3,3,FALSE,Alarm,1,CHIEF,7,6,9,Bernal Heights,"(37.74473843336829, -122.42051792104343)",192940340-B10,7,2,4,2,28859,2,7,,,
192932165,59,19126225,Medical Incident,10/20/2019,10/20/2019,10/20/2019 14:38,10/20/2019 14:42,10/20/2019 14:42,10/20/2019 14:43,10/20/2019 14:48,10/20/2019 15:17,10/20/2019 15:57,Code 2 Transport,10/20/2019 16:39,900 Block of MARINE DR,Presidio,94129,B99,51,4628,2,3,3,TRUE,Non Life-threatening,1,MEDIC,1,7,2,Presidio,"(37.808976788800514, -122.47460956271021)",192932165-59,1,11,,27,61,30,,,,
193393059,E31,19146485,Odor (Strange / Unknown),12/5/2019,12/5/2019,12/5/2019 16:36,12/5/2019 16:40,12/5/2019 16:40,12/5/2019 16:41,12/5/2019 16:44,,,No Merit,12/5/2019 16:50,2600 Block of FULTON ST,San Francisco,94118,B07,31,7111,3,3,3,TRUE,Alarm,1,ENGINE,1,7,1,Inner Richmond,"(37.77415326854301, -122.46003034918161)",193393059-E31,2,11,9,11,54,11,6,,,
192930536,B08,19126072,Alarms,10/20/2019,10/19/2019,10/20/2019 4:45,10/20/2019 4:46,10/20/2019 4:47,10/20/2019 4:48,,,,Fire,10/20/2019 4:49,1300 Block of 48TH AVE,San Francisco,94122,B08,23,7721,3,3,3,FALSE,Alarm,1,CHIEF,2,8,4,Sunset/Parkside,"(37.76125699926099, -122.50820214345462)",192930536-B08,3,1,5,35,56,35,8,,,
192880226,E01,19123923,Medical Incident,10/15/2019,10/14/2019,10/15/2019 3:01,10/15/2019 3:03,10/15/2019 3:04,10/15/2019 3:06,,,,Code 2 Transport,10/15/2019 3:07,0 Block of TURK ST,San Francisco,94102,B03,1,1365,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,3,3,6,Tenderloin,"(37.783386237938174, -122.40985372994119)",192880226-E01,9,14,10,36,28852,36,10,1,,1
193283645,E18,19141940,Medical Incident,11/24/2019,11/24/2019,11/24/2019 23:16,11/24/2019 23:21,11/24/2019 23:22,11/24/2019 23:23,11/24/2019 23:27,,,Code 2 Transport,11/24/2019 23:48,2600 Block of 37TH AVE,San Francisco,94116,B08,18,7613,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.737535874616796, -122.49472473768667)",193283645-E18,3,1,5,35,29491,35,8,,,
192792613,E36,19120015,Medical Incident,10/6/2019,10/6/2019,10/6/2019 16:18,10/6/2019 16:18,10/6/2019 16:19,10/6/2019 16:21,10/6/2019 16:28,,,Code 2 Transport,10/6/2019 16:42,HYDE ST/FULTON ST,San Francisco,94102,B02,36,1552,I,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,"(37.77978852731715, -122.41512695764388)",192792613-E36,9,7,10,36,28852,36,10,1,1,1
200223129,E12,20009434,Alarms,1/22/2020,1/22/2020,1/22/2020 17:25,1/22/2020 17:27,1/22/2020 17:27,1/22/2020 17:30,1/22/2020 17:31,,,Fire,1/22/2020 17:45,1200 Block of 4TH AVE,San Francisco,94122,B05,12,7324,3,3,3,TRUE,Alarm,1,ENGINE,1,5,5,Inner Sunset,"(37.76473758046418, -122.46105949763127)",200223129-E12,11,15,8,14,56,12,5,,,
192824756,E03,19121604,Structure Fire,10/9/2019,10/9/2019,10/9/2019 23:34,10/9/2019 23:35,10/9/2019 23:36,10/9/2019 23:36,10/9/2019 23:37,,,Fire,10/9/2019 23:45,800 Block of OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,TRUE,Alarm,1,ENGINE,2,2,6,Tenderloin,"(37.78500948953681, -122.41871380761319)",192824756-E03,9,7,6,36,28858,36,9,,,1
193611103,E35,19156192,Alarms,12/27/2019,12/27/2019,12/27/2019 10:23,12/27/2019 10:24,12/27/2019 10:24,12/27/2019 10:25,12/27/2019 10:27,,,Fire,12/27/2019 10:31,500 Block of BEALE ST,San Francisco,94107,B03,35,2134,3,3,3,TRUE,Alarm,1,ENGINE,1,3,6,Financial District/South Beach,"(37.785736787880914, -122.38912436441233)",193611103-E35,9,6,2,8,28856,6,2,,,
200020291,RC2,20000565,Medical Incident,1/2/2020,1/1/2020,1/2/2020 4:36,1/2/2020 4:37,1/2/2020 4:38,1/2/2020 4:40,1/2/2020 4:41,,,Code 3 Transport,1/2/2020 5:00,400 Block of 15TH AVE,San Francisco,94118,B07,31,7154,3,3,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,7,1,Outer Richmond,"(37.77961080456746, -122.47397677029636)",200020291-RC2,2,11,9,29,54,26,6,,,
193413493,E41,19147636,Medical Incident,12/7/2019,12/7/2019,12/7/2019 19:40,12/7/2019 19:42,12/7/2019 19:42,12/7/2019 19:44,12/7/2019 19:47,,,Code 2 Transport,12/7/2019 20:15,500 Block of SUTTER ST,San Francisco,94102,B01,41,1412,2,2,2,FALSE,Potentially Life-Threatening,1,ENGINE,1,1,3,Nob Hill,"(37.78906674123039, -122.40940780325244)",193413493-E41,10,5,1,21,28852,21,1,,,
193613595,T03,19156467,Medical Incident,12/27/2019,12/27/2019,12/27/2019 21:38,12/27/2019 21:41,12/27/2019 21:42,12/27/2019 21:42,12/27/2019 21:45,,,Code 2 Transport,12/27/2019 22:08,500 Block of ELLIS ST,San Francisco,94109,B02,3,1555,2,2,2,FALSE,Non Life-threatening,1,TRUCK,1,2,6,Tenderloin,"(37.78447665902199, -122.41541417863054)",193613595-T03,9,7,10,36,28858,36,10,,,1
193532334,81,19152945,Traffic Collision,12/19/2019,12/19/2019,12/19/2019 15:15,12/19/2019 15:15,12/19/2019 15:15,12/19/2019 15:15,12/19/2019 15:21,12/19/2019 15:48,12/19/2019 15:56,Code 2 Transport,12/19/2019 17:10,300 Block of 6TH AVE,San Francisco,94118,B07,31,7127,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,3,7,1,Inner Richmond,"(37.78197612341935, -122.46442117582482)",193532334-81,2,11,9,11,54,11,6,,,
193531894,RC1,19152895,Medical Incident,12/19/2019,12/19/2019,12/19/2019 13:12,12/19/2019 13:13,12/19/2019 13:14,12/19/2019 13:14,,,,Medical Examiner,12/19/2019 13:15,1600 Block of UNION ST,San Francisco,94123,B04,16,3233,3,E,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,4,2,Marina,"(37.79829329667696, -122.42645819278472)",193531894-RC1,1,13,6,13,57,17,9,,,
200041849,E38,20001613,Traffic Collision,1/4/2020,1/4/2020,1/4/2020 13:35,1/4/2020 13:36,1/4/2020 13:36,1/4/2020 13:37,1/4/2020 13:38,,,Code 2 Transport,1/4/2020 14:02,CALIFORNIA ST/WEBSTER ST,San Francisco,94115,B04,38,3511,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,1,4,2,Pacific Heights,"(37.78911523010357, -122.43219668100934)",200041849-E38,1,13,6,30,29490,27,9,,,
193530521,T06,19152760,Gas Leak (Natural and LP Gases),12/19/2019,12/18/2019,12/19/2019 7:13,12/19/2019 7:15,12/19/2019 7:15,12/19/2019 7:17,12/19/2019 7:20,,,Fire,12/19/2019 7:39,2300 Block of MARKET ST,San Francisco,94114,B05,6,5252,3,3,3,FALSE,Alarm,1,TRUCK,2,5,8,Castro/Upper Market,"(37.76330991036026, -122.43401637876828)",193530521-T06,5,15,7,5,28862,3,4,,5,
200190779,KM03,20007876,Medical Incident,1/19/2020,1/19/2020,1/19/2020 8:10,1/19/2020 8:10,1/19/2020 8:10,1/19/2020 8:10,1/19/2020 8:10,1/19/2020 8:21,1/19/2020 8:34,Code 2 Transport,1/19/2020 8:57,3100 Block of 16TH ST,San Francisco,94110,B02,6,5235,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,1,2,8,Mission,"(37.76475860868613, -122.42360230172216)",200190779-KM03,5,8,7,20,28859,19,4,,,
193073031,57,19132903,Medical Incident,11/3/2019,11/3/2019,11/3/2019 17:09,11/3/2019 17:10,11/3/2019 17:10,11/3/2019 17:10,11/3/2019 17:20,11/3/2019 17:36,11/3/2019 17:45,Code 2 Transport,11/3/2019 18:11,300 Block of LAGUNA HONDA BLVD,San Francisco,94131,B08,20,8641,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,8,7,Twin Peaks,"(37.74817254773626, -122.45869503396155)",193073031-57,4,1,8,38,63,38,5,,,
200050533,KM07,20001883,Medical Incident,1/5/2020,1/4/2020,1/5/2020 5:30,1/5/2020 5:32,1/5/2020 5:36,1/5/2020 5:37,,,,Patient Declined Transport,1/5/2020 5:44,OFARRELL ST/JONES ST,San Francisco,94102,B01,3,1452,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78578958359149, -122.4129696692537)",200050533-KM07,9,7,10,36,28852,36,10,,,1
193542024,E01,19153357,Medical Incident,12/20/2019,12/20/2019,12/20/2019 13:40,12/20/2019 13:42,12/20/2019 13:43,12/20/2019 13:44,12/20/2019 13:53,,,Cancelled,12/20/2019 13:55,500 Block of MINNA ST,San Francisco,94103,B03,1,2251,2,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.780057437760696, -122.40867354037178)",193542024-E01,9,14,2,34,28853,34,2,1,1,1
200372444,RC2,20016022,Medical Incident,2/6/2020,2/6/2020,2/6/2020 15:26,2/6/2020 15:27,2/6/2020 15:28,2/6/2020 15:31,2/6/2020 15:31,,,No Merit,2/6/2020 15:38,3800 Block of CALIFORNIA ST,San Francisco,94118,B07,10,7114,E,3,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,7,2,Presidio Heights,"(37.785948269614096, -122.45752357943736)",200372444-RC2,1,11,9,31,54,31,6,,,
200212998,B04,20009006,Structure Fire,1/21/2020,1/21/2020,1/21/2020 17:15,1/21/2020 17:16,1/21/2020 17:17,1/21/2020 17:18,1/21/2020 17:21,,,Fire,1/21/2020 17:26,1100 Block of GORGAS AV,Presidio,94129,B99,51,4633,3,3,3,FALSE,Alarm,1,CHIEF,2,7,2,Presidio,"(37.80190543623612, -122.45058687988067)",200212998-B04,1,11,,27,61,30,,,,
193080977,E22,19133144,Medical Incident,11/4/2019,11/4/2019,11/4/2019 9:05,11/4/2019 9:06,11/4/2019 9:07,11/4/2019 9:09,11/4/2019 9:11,,,Code 2 Transport,11/4/2019 9:32,1600 Block of 19TH AVE,San Francisco,94122,B08,40,7422,3,2,2,FALSE,Non Life-threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7570337296554, -122.4767584370093)",193080977-E22,3,1,5,35,56,35,8,,,
193650538,73,19157837,Medical Incident,12/31/2019,12/30/2019,12/31/2019 7:04,12/31/2019 7:05,12/31/2019 7:06,12/31/2019 7:06,12/31/2019 7:17,12/31/2019 7:18,12/31/2019 7:39,Code 2 Transport,12/31/2019 8:09,100 Block of 9TH ST,San Francisco,94103,B02,36,2336,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,2,6,South of Market,"(37.775580128565515, -122.41399478004242)",193650538-73,9,8,2,34,28853,34,2,1,1,1
193640602,E36,19157398,Medical Incident,12/30/2019,12/29/2019,12/30/2019 7:32,12/30/2019 7:33,12/30/2019 7:33,12/30/2019 7:35,12/30/2019 7:37,,,Code 2 Transport,12/30/2019 7:41,500 Block of GROVE ST,San Francisco,94102,B02,36,3315,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,5,Hayes Valley,"(37.777440825518354, -122.4256193732342)",193640602-E36,11,7,6,9,28852,10,9,,,
192910237,T16,19125194,Alarms,10/18/2019,10/17/2019,10/18/2019 2:49,10/18/2019 2:49,10/18/2019 2:50,10/18/2019 2:51,10/18/2019 2:53,,,Fire,10/18/2019 3:23,3300 Block of FILLMORE ST,San Francisco,94123,B04,16,3554,3,3,3,FALSE,Alarm,1,TRUCK,2,4,2,Marina,"(37.800323040412216, -122.43621406319942)",192910237-T16,1,13,6,13,57,17,9,,,
200300041,77,20012623,Medical Incident,1/30/2020,1/29/2020,1/30/2020 0:20,1/30/2020 0:20,1/30/2020 0:21,1/30/2020 0:21,1/30/2020 0:27,1/30/2020 0:47,1/30/2020 1:00,Code 2 Transport,1/30/2020 1:29,2300 Block of TURK BLVD,San Francisco,94118,B05,21,4564,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,5,1,Lone Mountain/USF,"(37.77850743015071, -122.447507862762)",200300041-77,2,15,9,18,54,16,6,,,
193040068,B01,19131250,Alarms,10/31/2019,10/30/2019,10/31/2019 0:47,10/31/2019 0:49,10/31/2019 0:49,10/31/2019 0:52,,,,Fire,10/31/2019 0:55,400 Block of EDDY ST,San Francisco,94102,B02,3,1545,3,3,3,FALSE,Alarm,1,CHIEF,3,2,6,Tenderloin,"(37.78356547554972, -122.41505113624923)",193040068-B01,9,7,10,36,28852,36,10,1,,1
193261378,E15,19140835,Medical Incident,11/22/2019,11/22/2019,11/22/2019 10:21,11/22/2019 10:23,11/22/2019 10:24,11/22/2019 10:25,11/22/2019 10:32,,,Patient Declined Transport,11/22/2019 10:33,2300 Block of SAN JOSE AVE,San Francisco,94112,B09,15,8312,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,9,11,Outer Mission,"(37.72006890757555, -122.44701692134606)",193261378-E15,6,9,4,28,28861,25,7,,,
192913062,T07,19125457,Medical Incident,10/18/2019,10/18/2019,10/18/2019 17:23,10/18/2019 17:25,10/18/2019 17:25,10/18/2019 17:26,,,,No Merit,10/18/2019 17:30,MISSION ST/17TH ST,San Francisco,94110,B02,7,5236,3,3,3,FALSE,Potentially Life-Threatening,1,TRUCK,5,2,9,Mission,"(37.763429274013404, -122.41951273679157)",192913062-T07,7,8,7,20,28859,19,4,,3,
200322630,58,20013799,Medical Incident,2/1/2020,2/1/2020,2/1/2020 16:42,2/1/2020 16:42,2/1/2020 16:42,2/1/2020 16:43,2/1/2020 17:00,2/1/2020 17:16,2/1/2020 17:30,Code 2 Transport,2/1/2020 17:52,300 Block of EDDY ST,San Francisco,94102,B02,3,1540,C,2,2,TRUE,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.783834437414136, -122.4129305220591)",200322630-58,9,7,10,36,28852,36,10,1,,1
152390292,AM24,15090871,Medical Incident,8/27/2015,8/26/2015,8/27/2015 3:11,8/27/2015 3:13,8/27/2015 3:13,8/27/2015 3:14,8/27/2015 3:19,,,No Merit,8/27/2015 3:38,2600 Block of 21ST ST,San Francisco,94110,B10,7,2553,E,E,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,6,9,Mission,"(37.757732759389, -122.408208074644)",152390292-AM24,7,2,7,20,28859,19,4,,3,
200090315,57,20003499,Medical Incident,1/9/2020,1/8/2020,1/9/2020 4:24,1/9/2020 4:25,1/9/2020 4:25,1/9/2020 4:25,1/9/2020 4:39,1/9/2020 4:39,1/9/2020 4:46,Code 2 Transport,1/9/2020 4:54,1000 Block of OCEAN AVE,San Francisco,94112,B09,15,8224,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,9,7,West of Twin Peaks,"(37.72342963705864, -122.45358240234498)",200090315-57,4,9,5,41,28861,40,8,,,
193621905,93,19156733,Medical Incident,12/28/2019,12/28/2019,12/28/2019 14:12,12/28/2019 14:14,12/28/2019 14:16,12/28/2019 14:16,12/28/2019 14:25,12/28/2019 14:43,12/28/2019 15:06,Code 2 Transport,12/28/2019 15:46,2200 Block of 19TH AVE,San Francisco,94116,B08,40,7416,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.745844940309595, -122.47596577911263)",193621905-93,3,1,5,35,29491,35,8,,,
200032361,AM116,20001225,Medical Incident,1/3/2020,1/3/2020,1/3/2020 15:19,1/3/2020 15:20,1/3/2020 15:23,1/3/2020 15:24,1/3/2020 15:32,1/3/2020 15:58,1/3/2020 16:09,Code 2 Transport,1/3/2020 16:54,300 Block of EDDY ST,San Francisco,94102,B02,3,1545,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78373004094003, -122.41375367048737)",200032361-AM116,9,7,10,36,28852,36,10,1,,1
192911930,QRV2,19125370,Medical Incident,10/18/2019,10/18/2019,10/18/2019 13:13,10/18/2019 13:16,10/18/2019 13:16,10/18/2019 13:16,,,,Other,10/18/2019 13:29,1100 Block of HARRISON ST,San Francisco,94103,B03,1,2312,2,2,2,TRUE,Potentially Life-Threatening,1,SUPPORT,2,2,6,South of Market,"(37.774904302872095, -122.40716586945274)",192911930-QRV2,9,8,2,34,28853,34,2,,,
193413246,60,19147608,Medical Incident,12/7/2019,12/7/2019,12/7/2019 18:27,12/7/2019 18:27,12/7/2019 18:27,12/7/2019 18:27,12/7/2019 18:47,,,No Merit,12/7/2019 19:01,900 Block of MASON ST,San Francisco,94108,B01,41,1414,A,2,2,TRUE,Non Life-threatening,1,MEDIC,1,1,3,Nob Hill,"(37.79230698215805, -122.41084381001697)",193413246-60,10,5,1,21,28857,21,1,,,
192903730,70,19125060,Medical Incident,10/17/2019,10/17/2019,10/17/2019 19:11,10/17/2019 19:11,10/17/2019 19:13,10/17/2019 19:13,10/17/2019 19:20,10/17/2019 19:35,10/17/2019 19:54,Code 2 Transport,10/17/2019 20:23,100 Block of NAPLES ST,San Francisco,94112,B09,43,6142,3,3,3,FALSE,Potentially Life-Threatening,1,MEDIC,2,9,11,Excelsior,"(37.72632644729217, -122.42715321706245)",192903730-70,6,9,4,7,28861,5,7,,,
193453280,T03,19149448,Alarms,12/11/2019,12/11/2019,12/11/2019 17:11,12/11/2019 17:13,12/11/2019 17:14,12/11/2019 17:15,12/11/2019 17:17,,,Fire,12/11/2019 17:18,1600 Block of PINE ST,San Francisco,94109,B04,38,3224,3,3,3,FALSE,Alarm,1,TRUCK,3,4,2,Western Addition,"(37.789253365793925, -122.42294721544586)",193453280-T03,1,13,6,39,28858,41,9,,,
193432540,AM108,19148431,Medical Incident,12/9/2019,12/9/2019,12/9/2019 15:34,12/9/2019 15:38,12/9/2019 15:38,12/9/2019 15:38,,,,Code 2 Transport,12/9/2019 15:43,400 Block of 43RD AVE,San Francisco,94121,B07,34,7265,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,3,7,1,Outer Richmond,"(37.780412625131675, -122.50417771263342)",193432540-AM108,2,11,9,29,55,26,6,,,
